"Id Empenho";"CÛdigo Empenho";"CÛdigo Empenho Resumido";"Data Emiss„o";"CÛdigo Tipo Documento";"Tipo Documento";"Tipo Empenho";"EspÈcie Empenho";"CÛdigo ”rg„o Superior";"”rg„o Superior";"CÛdigo ”rg„o";"”rg„o";"CÛdigo Unidade Gestora";"Unidade Gestora";"CÛdigo Gest„o";"Gest„o";"CÛdigo Favorecido";"Favorecido";"ObservaÁ„o";"CÛdigo Esfera OrÁament·ria";"Esfera OrÁament·ria";"CÛdigo Tipo CrÈdito";"Tipo CrÈdito";"CÛdigo Grupo Fonte Recurso";"Grupo Fonte Recurso";"CÛdigo Fonte Recurso";"Fonte Recurso";"CÛdigo Unidade OrÁament·ria";"Unidade OrÁament·ria";"CÛdigo FunÁ„o";"FunÁ„o";"CÛdigo SubFunÁ„o";"SubFunÁ„o";"CÛdigo Programa";"Programa";"CÛdigo AÁ„o";"AÁ„o";"Linguagem Cidad„";"CÛdigo SubtÌtulo (Localizador)";"SubtÌtulo (Localizador)";"CÛdigo Plano OrÁament·rio";"Plano OrÁament·rio";"CÛdigo Programa Governo";"Nome Programa Governo";"Autor Emenda";"CÛdigo Categoria de Despesa";"Categoria de Despesa";"CÛdigo Grupo de Despesa";"Grupo de Despesa";"CÛdigo Modalidade de AplicaÁ„o";"Modalidade de AplicaÁ„o";"CÛdigo Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de LicitaÁ„o";"Inciso";"Amparo";"ReferÍncia de Dispensa ou Inexigibilidade";"CÛdigo ConvÍnio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Convers„o"
"49808765";"200352000012015NE800175";"2015NE800175";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"REFOR«O";"30000";"MinistÈrio da JustiÁa e SeguranÁa P˙blica";"30108";"PolÌcia Federal";"200352";"SUPERINTENDENCIA REGIONAL NO ESTADO DO ES";"00001";"TESOURO NACIONAL";"00482840000138";"LIDERANCA LIMPEZA E CONSERVACAO LTDA";"ATENDER DESPESAS COM O SERVICO DE LIMPEZA PARA A SR/DPF/ES E DELEGACIAS SUBOR-DINADAS, CONTRATO 10/2011.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"06";"SeguranÁa p˙blica";"122";"AdministraÁ„o geral";"2112";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E SEGURANCA PUBLICA";"2000";"ADMINISTRACAO DA UNIDADE";"AdministraÁ„o de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0001";"OUTRAS DESPESAS ADMINISTRATIVAS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"37";"LocaÁ„o de M„o-de-Obra";"-8";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"127,00";"127,00";"1,0000"
"47708644";"885350000012015NE000010";"2015NE000010";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"REFOR«O";"52000";"MinistÈrio da Defesa";"52133";"Fundo de Desenvolvimento do Ensino Profission";"885350";"CAPITANIA FLUVIAL DE PORTO ALEGRE";"00001";"TESOURO NACIONAL";"08467115000100";"COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA";"REFORCO DE SERVICOS DE ENERGIA ELETRICA PRESTADOS A ESTA OM.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"76";"OUTRAS CONTRIBUICOES SOCIAIS";"52932";"FUNDO DE DESENV.DO ENS.PROFISSIONAL MARITIMO";"05";"Defesa nacional";"363";"Ensino profissional";"2058";"DEFESA NACIONAL";"2510";"PRESTACAO DE ENSINO PROFISSIONAL MARITIMO";"";"25100001";"PRESTACAO DE ENSINO PROFISSIONAL MARI - NACIONAL";"0000";"PRESTACAO DE ENSINO PROFISSIONAL MARITIMO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"-8";"Dispensa de LicitaÁ„o";"22";"LEI 8666";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"16000,00";"16000,00";"1,0000"
"49608644";"885350000012015NE000011";"2015NE000011";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"52000";"MinistÈrio da Defesa";"52133";"Fundo de Desenvolvimento do Ensino Profission";"885350";"CAPITANIA FLUVIAL DE PORTO ALEGRE";"00001";"TESOURO NACIONAL";"92924901000198";"PORTO ALEGRE DEPARTAMENTO MUNICIPAL DE AGUAS E ESGOTOS";"SERVICOS DE AGUA E ESGOTO PRESTADOS A ESTA DELEGACIA.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"76";"OUTRAS CONTRIBUICOES SOCIAIS";"52932";"FUNDO DE DESENV.DO ENS.PROFISSIONAL MARITIMO";"05";"Defesa nacional";"363";"Ensino profissional";"2058";"DEFESA NACIONAL";"2510";"PRESTACAO DE ENSINO PROFISSIONAL MARITIMO";"";"25100001";"PRESTACAO DE ENSINO PROFISSIONAL MARI - NACIONAL";"0000";"PRESTACAO DE ENSINO PROFISSIONAL MARITIMO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"-8";"Dispensa de LicitaÁ„o";"22";"LEI 8666";"ART24/22 LEI 8666/93";"-1";"SEM INFORMACAO";"6880,00";"6880,00";"1,0000"
"45208504";"885350000012015NE000012";"2015NE000012";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"52000";"MinistÈrio da Defesa";"52133";"Fundo de Desenvolvimento do Ensino Profission";"885350";"CAPITANIA FLUVIAL DE PORTO ALEGRE";"00001";"TESOURO NACIONAL";"05423963000545";"OI MOVEL S.A. - EM RECUPERACAO JUDICIAL";"SERVICOS DE TELEFONIA MOVEL PESSOAL, PRESTADOS A ESTA DELEGACIA, ACD ARP-PE 08/2012-CEIMRG.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"76";"OUTRAS CONTRIBUICOES SOCIAIS";"52932";"FUNDO DE DESENV.DO ENS.PROFISSIONAL MARITIMO";"05";"Defesa nacional";"363";"Ensino profissional";"2058";"DEFESA NACIONAL";"2510";"PRESTACAO DE ENSINO PROFISSIONAL MARITIMO";"";"25100001";"PRESTACAO DE ENSINO PROFISSIONAL MARI - NACIONAL";"0000";"PRESTACAO DE ENSINO PROFISSIONAL MARITIMO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"PE 08/2012-CEIMRG.";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"5000,00";"5000,00";"1,0000"
"44908560";"885350000012015NE000009";"2015NE000009";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"REFOR«O";"52000";"MinistÈrio da Defesa";"52133";"Fundo de Desenvolvimento do Ensino Profission";"885350";"CAPITANIA FLUVIAL DE PORTO ALEGRE";"00001";"TESOURO NACIONAL";"33530486000129";"EMPRESA BRASILEIRA DE TELECOMUNICACOES S A EMBRATEL";"REFORCO DE SERVICOS COM TELEFONIA, VIA EMBRATEL-REDE DE DADOS MPLS, PRESTADOS A ESTA OM.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"76";"OUTRAS CONTRIBUICOES SOCIAIS";"52932";"FUNDO DE DESENV.DO ENS.PROFISSIONAL MARITIMO";"05";"Defesa nacional";"363";"Ensino profissional";"2058";"DEFESA NACIONAL";"2510";"PRESTACAO DE ENSINO PROFISSIONAL MARITIMO";"";"25100001";"PRESTACAO DE ENSINO PROFISSIONAL MARI - NACIONAL";"0000";"PRESTACAO DE ENSINO PROFISSIONAL MARITIMO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"-8";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"8000,00";"8000,00";"1,0000"
"50708742";"120091000012015NE000303";"2015NE000303";"01/05/2015";"NE";"Nota de Empenho";"Global";"ORIGINAL";"52000";"MinistÈrio da Defesa";"52111";"Comando da Aeron·utica";"120091";"COMISSAO AERONAUTICA BRASILEIRA NA EUROPA";"00001";"TESOURO NACIONAL";"EXE0VA677";"BANNERMAN RENDELL LIMITED";"FINALIDADE/OBS. CONFORME RELACAO DE SERVICO             CONSTANTE    DO PROCESSO NR. 15E000303  - REQ. DM-CO,   PAG   NR. 120734, DE 22MAI12";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"2";"Recursos de Outras Fontes - ExercÌcio Corrente";"80";"RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS";"52911";"FUNDO AERONAUTICO";"05";"Defesa nacional";"151";"Defesa aÈrea";"2058";"DEFESA NACIONAL";"2048";"MANUTENCAO E SUPRIMENTO DE MATERIAL AERONAUTICO";"";"20480001";"MANUTENCAO E SUPRIMENTO DE MATERIAL A - NACIONAL";"0000";"MANUTENCAO E SUPRIMENTO DE MATERIAL AERONAUTICO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"PAG 120734/CABE/12";"Convite";"02";"LEI 8666";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"25883,99";"66772,92";"0,3876"
"43509226";"511857572022015NE000113";"2015NE000113";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"REFOR«O";"33000";"MinistÈrio da PrevidÍncia Social";"37202";"Instituto Nacional do Seguro Social";"511857";"GERENCIA EXECUTIVA TEOFILO OTONI";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"06981180000116";"CEMIG DISTRIBUICAO S.A";"REFORCO PARA ATENDER DESPESAS DE CONTRIBUICAO SOBRE ILUMINACAO PUBLICA (COSIP)DO EXERCICIO 2015, CONFORME CONTRATO 02/2013, PROCESSO 35157.000014/2013-57.";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"51";"CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS";"33201";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"09";"PrevidÍncia social";"271";"PrevidÍncia b·sica";"2061";"PREVIDENCIA SOCIAL";"2593";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"";"25930001";"FUNCIONAMENTO DAS UNIDADES DESCENTRAL - NACIONAL";"0000";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"47";"ObrigaÁıes Tribut·rias e Contributivas";"-8";"N„o se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"16,58";"16,58";"1,0000"
"50909363";"511857572022015NE000112";"2015NE000112";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ANULA«√O";"33000";"MinistÈrio da PrevidÍncia Social";"37202";"Instituto Nacional do Seguro Social";"511857";"GERENCIA EXECUTIVA TEOFILO OTONI";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"06981180000116";"CEMIG DISTRIBUICAO S.A";"ANULACAO PARA RETIFICACAO DE EMPENHO.";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"51";"CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS";"33201";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"09";"PrevidÍncia social";"271";"PrevidÍncia b·sica";"2061";"PREVIDENCIA SOCIAL";"2593";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"";"25930001";"FUNCIONAMENTO DAS UNIDADES DESCENTRAL - NACIONAL";"0000";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"47";"ObrigaÁıes Tribut·rias e Contributivas";"-8";"N„o se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"16,58";"16,58";"1,0000"
"52609189";"510760572022015NE800153";"2015NE800153";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ANULA«√O";"33000";"MinistÈrio da PrevidÍncia Social";"37202";"Instituto Nacional do Seguro Social";"510760";"GERENCIA EXECUTIVA NATAL";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"09019150000111";"ATD LOCACAO LTDA";"ANULACAO PARCIAL PARA EMPENHAR TERMO ADITIVO DE SUPRESSAO DE SERVICOS";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"18";"CONTRIBUICOES SOBRE CONCURSOS DE PROGNOSTICOS";"33201";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"09";"PrevidÍncia social";"271";"PrevidÍncia b·sica";"2061";"PREVIDENCIA SOCIAL";"2593";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"";"25930001";"FUNCIONAMENTO DAS UNIDADES DESCENTRAL - NACIONAL";"0000";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"37";"LocaÁ„o de M„o-de-Obra";"35252001301201334";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"7332,36";"7332,36";"1,0000"
"46709330";"510760572022015NE800155";"2015NE800155";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"REFOR«O";"33000";"MinistÈrio da PrevidÍncia Social";"37202";"Instituto Nacional do Seguro Social";"510760";"GERENCIA EXECUTIVA NATAL";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"07345258000179";"BR INFO TECNOLOGIA E COMUNICACOES LTDA - EPP";"REFORCO";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"18";"CONTRIBUICOES SOBRE CONCURSOS DE PROGNOSTICOS";"33201";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"09";"PrevidÍncia social";"271";"PrevidÍncia b·sica";"2061";"PREVIDENCIA SOCIAL";"2593";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"";"25930001";"FUNCIONAMENTO DAS UNIDADES DESCENTRAL - NACIONAL";"0000";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"37";"LocaÁ„o de M„o-de-Obra";"35232000310201499";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"3930,32";"3930,32";"1,0000"
"51209280";"510760572022015NE800154";"2015NE800154";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ANULA«√O";"33000";"MinistÈrio da PrevidÍncia Social";"37202";"Instituto Nacional do Seguro Social";"510760";"GERENCIA EXECUTIVA NATAL";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"07345258000179";"BR INFO TECNOLOGIA E COMUNICACOES LTDA - EPP";"ANULACAO PARA PUBLICACAO DE TERMO ADITIVO PARA SUPRESSAO DE SERVICOS.";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"18";"CONTRIBUICOES SOBRE CONCURSOS DE PROGNOSTICOS";"33201";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"09";"PrevidÍncia social";"271";"PrevidÍncia b·sica";"2061";"PREVIDENCIA SOCIAL";"2593";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"";"25930001";"FUNCIONAMENTO DAS UNIDADES DESCENTRAL - NACIONAL";"0000";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"37";"LocaÁ„o de M„o-de-Obra";"35232000310201499";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"3930,32";"3930,32";"1,0000"
"44812922";"152004000012015NE800250";"2015NE800250";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ORIGINAL";"26000";"MinistÈrio da EducaÁ„o";"26000";"MinistÈrio da EducaÁ„o - Unidades com vÌn";"152004";"INSTITUTO BENJAMIN CONSTANT-RJ";"00001";"TESOURO NACIONAL";"***.142.457-**";"CLAUDIA GINDRE DA SILVA BERINO";"VISA A ATENDER AO PAGAMENTO PELA PALESTRA DA PSICOLOGA CLAUDIA GINDRE,COM O TEMA 'SER MAE E SER MULHER:COMO EQUILIBRAR ESSES PAPEIS',NO DIA 06/05/2015,DESTINADOS A TODAS AS MAES DE ALUNOS DESE IBC.  PROC ORIGEM: 2015DI00106";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"08";"FUNDO SOCIAL-PARC.DEST.EDUCA«√O P⁄BL.E SA";"26105";"INSTITUTO BENJAMIN CONSTANT";"12";"EducaÁ„o";"368";"EducaÁ„o b·sica";"2030";"EDUCACAO BASICA";"20RI";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA";"";"20RI0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"0000";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"36";"Outros ServiÁos de Terceiros - Pessoa FÌsic";"23119000751201599";"Dispensa de LicitaÁ„o";"02";"LEI 8666";"ART24/02 LEI 8666/93";"-1";"SEM INFORMACAO";"2000,00";"2000,00";"1,0000"
"52411141";"135039132032015NE000487";"2015NE000487";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ORIGINAL";"22000";"MinistÈrio da Agricultura e Pecu·ria";"22202";"Empresa Brasileira de Pesquisa Agropecu·ria";"135039";"EMBRAPA/CPAC";"13203";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"***.544.621-**";"THAISE SUSSANE DE SOUZA LOPES";"16003900400 CC CHADM                                                          GESTAO - VIAGEM PARA JOAO PESSOA/PB";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"20";"Agricultura";"572";"Desenvolvimento tecnolÛgico e engenharia";"2042";"PESQUISA E INOVACOES PARA A AGROPECUARIA";"20Y6";"PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA";"";"20Y60001";"PESQUISA, DESENVOLVIMENTO E TRANSFERE - NACIONAL";"0001";"P&D PARA COMPETITIVIDADE E SUSTENTABILIDADE DAS CADEIAS DE PRODUTOS DA AGROPECUARIA";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"14";"Di·rias - Civil";"AV SOF 203/2015";"N„o se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"1210,00";"1210,00";"1,0000"
"48109115";"120013000012015NE800115";"2015NE800115";"01/05/2015";"NE";"Nota de Empenho";"Global";"ORIGINAL";"52000";"MinistÈrio da Defesa";"52111";"Comando da Aeron·utica";"120013";"CENTRO DE LANCAMENTO DE ALCANTARA";"00001";"TESOURO NACIONAL";"07636198000143";"K J COMERCIO DE PRODUTOS ALIMENTICIOS LTDA";"PAM 218/SSU/2013                                                              PAG 8728/CLA/2013                                                             PREGAO ELETRONICO  00013/CLA/2014  PROC ORIGEM: 2014PR00013";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"52111";"COMANDO DA AERONAUTICA";"05";"Defesa nacional";"331";"ProteÁ„o e benefÌcios ao trabalhador";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"2012";"AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"AuxÌlio-AlimentaÁ„o";"20120001";"AUXILIO-ALIMENTACAO AOS SERVIDORES CI - NACIONAL";"0004";"ALIMENTACAO DE MILITARES EM RANCHO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"30";"Material de Consumo";"67710008728201377";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"59,12";"59,12";"1,0000"
"48011357";"170145000012015NE800408";"2015NE800408";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"MinistÈrio da Fazenda";"25000";"MinistÈrio da Fazenda - Unidades com vÌncul";"170145";"DELEGACIA DA RFB EM LIMEIRA";"00001";"TESOURO NACIONAL";"40432544000147";"CLARO S.A.";"EMPENHO PARA PRESTACAO DE SERVICOS DE TELEFONIA FIXA LONGA DISTANCIA PREGAO 15/2010 - CONT 08/2010 - EXERC 2015  PROC ORIGEM: 2010PR00015";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"50";"RECURSOS N√O-FINANCEIROS DIRETAM. ARRECADADO";"25103";"SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL";"04";"AdministraÁ„o";"122";"AdministraÁ„o geral";"2110";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA ECONOMIA";"2000";"ADMINISTRACAO DA UNIDADE";"AdministraÁ„o de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0002";"ADMINISTRACAO DA UNIDADE - RFB";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"10752000099201081";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"59,20";"59,20";"1,0000"
"52508389";"110406000012015NE000136";"2015NE000136";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo";"110406";"REPRESENT.DO BRASIL NA JUNTA INTERAM.DEFESA";"00001";"TESOURO NACIONAL";"EX1103901";"VERIZON";"MANUTENCAO DA UNIDADE - ATENDER DESPESA COM SERVICO DE TELEFONIA";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"52101";"MINISTERIO DA DEFESA";"05";"Defesa nacional";"212";"CooperaÁ„o internacional";"2058";"DEFESA NACIONAL";"2D55";"IMPLEMENTACAO DE POLITICA, ESTRATEGIA E ASSUNTOS INTERNACIONAIS NA AREA DE DEFESA";"";"2D550001";"IMPLEMENTACAO DE POLITICA, ESTRATEGIA - NACIONAL";"0000";"INTERCAMBIO E COOPERACAO INTERNACIONAL NA AREA DE DEFESA";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"-8";"Dispensa de LicitaÁ„o";"02";"LEI 8666";"ART24/02 LEI 8666/93";"-1";"SEM INFORMACAO";"1000,00";"3132,10";"0,3193"
"50711255";"240104000012015NE800097";"2015NE800097";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"24000";"MinistÈrio da CiÍncia, Tecnologia e InovaÁ";"24000";"MinistÈrio da CiÍncia, Tecnologia e InovaÁ";"240104";"INSTITUTO NACIONAL DE TECNOLOGIA - INT";"00001";"TESOURO NACIONAL";"40432544000147";"CLARO S.A.";"VALOR QUE SE EMPENHA PARA ATENDER DESPESAS COM SERVICOS DE TELEFONIA MOVEL.   339039.58  - DITI  PROC ORIGEM: 2014PR00001";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"CiÍncia e Tecnologia";"122";"AdministraÁ„o geral";"2106";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES";"2000";"ADMINISTRACAO DA UNIDADE";"AdministraÁ„o de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"000C";"ADMINISTRACAO DA UNIDADE - INT";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"04300002983201318";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"20127,00";"20127,00";"1,0000"
